"package_version","license","used_in","publisher","repository"
"@webassemblyjs/helper-numbers@1.13.2","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.13.2","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.13.2","MIT","extension","","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/leb128@1.13.2","Apache-2.0","extension","","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/utf8@1.13.2","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webpack-cli/configtest@1.2.0","MIT","extension","","https://github.com/webpack/webpack-cli"
"@webpack-cli/info@1.5.0","MIT","extension","","https://github.com/webpack/webpack-cli"
"@webpack-cli/serve@1.7.0","MIT","extension","","https://github.com/webpack/webpack-cli"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","extension","Feross Aboukhadijeh","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","extension","Daniel Wirtz","https://github.com/dcodeIO/long.js"
"@zag-js/dom-query@0.31.1","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/zag/tree/main/packages/utilities/dom-helpers"
"@zag-js/element-size@0.31.1","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/zag/tree/main/packages/utilities/element-size"
"@zag-js/focus-visible@0.31.1","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/zag/tree/main/packages/utilities/focus-visible"
"abbrev@1.1.1","ISC","backend","Isaac Z. Schlueter","https://github.com/isaacs/abbrev-js"
"accepts@1.3.8","MIT","backend;extension","","https://github.com/jshttp/accepts"
"accessor-fn@1.5.3","MIT","dashboard","Vasco Asturiano","https://github.com/vasturiano/accessor-fn"
"acorn-jsx@5.3.2","MIT","dashboard","","https://github.com/acornjs/acorn-jsx"
"acorn-walk@8.3.4","MIT","extension","","https://github.com/acornjs/acorn"
"acorn@8.12.1","MIT","dashboard","","https://github.com/acornjs/acorn"
"acorn@8.14.1","MIT","extension","","https://github.com/acornjs/acorn"
"agent-base@6.0.2","MIT","backend","Nathan Rajlich","https://github.com/TooTallNate/node-agent-base"
"agent-base@7.1.3","MIT","backend;extension","Nathan Rajlich","https://github.com/TooTallNate/proxy-agents"
"agent-base@7.1.4","MIT","backend","Nathan Rajlich","https://github.com/TooTallNate/proxy-agents"
"ajv-formats@2.1.1","MIT","extension","Evgeny Poberezkin","https://github.com/ajv-validator/ajv-formats"
"ajv-keywords@3.5.2","MIT","extension","Evgeny Poberezkin","https://github.com/epoberezkin/ajv-keywords"
"ajv-keywords@5.1.0","MIT","extension","Evgeny Poberezkin","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.12.6","MIT","dashboard;extension","Evgeny Poberezkin","https://github.com/ajv-validator/ajv"
"ajv@8.17.1","MIT","extension","Evgeny Poberezkin","https://github.com/ajv-validator/ajv"
"ansi-html-community@0.0.8","Apache-2.0","extension","mahdyar","https://github.com/mahdyar/ansi-html-community"
"ansi-html@0.0.9","Apache-2.0","extension","Tjatse","https://github.com/Tjatse/ansi-html"
"ansi-regex@5.0.1","MIT","backend;extension","Sindre Sorhus","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","dashboard","Sindre Sorhus","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","backend;dashboard;extension","Sindre Sorhus","https://github.com/chalk/ansi-styles"
"anymatch@3.1.3","ISC","extension","Elan Shanker","https://github.com/micromatch/anymatch"
"append-field@1.0.0","MIT","backend","Linus Unnebäck","https://github.com/LinusU/node-append-field"
"aproba@2.0.0","ISC","backend","Rebecca Turner","https://github.com/iarna/aproba"
"arch@2.2.0","MIT","extension","Feross Aboukhadijeh","https://github.com/feross/arch"
"archive-type@4.0.0","MIT","extension","Kevin Mårtensson","https://github.com/kevva/archive-type"
"are-we-there-yet@2.0.0","ISC","backend","GitHub Inc.","https://github.com/npm/are-we-there-yet"
"arg@4.1.3","MIT","extension","Josh Junon","https://github.com/zeit/arg"
"argparse@2.0.1","Python-2.0","backend;dashboard;extension","","https://github.com/nodeca/argparse"
"aria-hidden@1.2.4","MIT","dashboard;extension","Anton Korzunov","https://github.com/theKashey/aria-hidden"
"array-flatten@1.1.1","MIT","backend;extension","Blake Embrey","https://github.com/blakeembrey/array-flatten"
"array-parallel@0.1.3","MIT","backend;extension","Jonathan Ong","https://github.com/component/array-parallel"
"array-series@0.1.5","MIT","backend;extension","Jonathan Ong","https://github.com/component/array-series"
"array-union@2.1.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/array-union"
"asn1.js@5.4.1","MIT","backend","Fedor Indutny","https://github.com/indutny/asn1.js"
"ast-types@0.13.4","MIT","backend;extension","Ben Newman","https://github.com/benjamn/ast-types"
"asynckit@0.4.0","MIT","backend;dashboard;extension","Alex Indigo","https://github.com/alexindigo/asynckit"
"aws-ssl-profiles@1.1.2","MIT","backend","https://github.com/wellwelwel","https://github.com/mysqljs/aws-ssl-profiles"
"axios@1.7.7","MIT","dashboard","Matt Zabriskie","https://github.com/axios/axios"
"axios@1.8.1","MIT","backend","Matt Zabriskie","https://github.com/axios/axios"
"axios@1.8.3","MIT","extension","Matt Zabriskie","https://github.com/axios/axios"
"b4a@1.6.7","Apache-2.0","backend;extension","Holepunch","https://github.com/holepunchto/b4a"
"babel-plugin-macros@3.1.0","MIT","dashboard;extension","Kent C. Dodds","https://github.com/kentcdodds/babel-plugin-macros"
"backend@1.0.0","ISC","backend","",""
"balanced-match@1.0.2","MIT","backend;dashboard;extension","Julian Gruber","https://github.com/juliangruber/balanced-match"
"bare-events@2.5.4","Apache-2.0","backend;extension","Holepunch","https://github.com/holepunchto/bare-events"
"bare-fs@4.0.1","Apache-2.0","backend","Holepunch","https://github.com/holepunchto/bare-fs"
"bare-fs@4.0.2","Apache-2.0","extension","Holepunch","https://github.com/holepunchto/bare-fs"
"bare-os@3.5.1","Apache-2.0","backend","Holepunch","https://github.com/holepunchto/bare-os"
"bare-os@3.6.1","Apache-2.0","extension","Holepunch","https://github.com/holepunchto/bare-os"
"bare-path@3.0.0","Apache-2.0","backend;extension","Holepunch","https://github.com/holepunchto/bare-path"
"bare-stream@2.6.5","Apache-2.0","backend;extension","Holepunch","https://github.com/holepunchto/bare-stream"
"base64-js@0.0.8","MIT","extension","T. Jameson Little","https://github.com/beatgammit/base64-js"
"base64-js@1.5.1","MIT","extension","T. Jameson Little","https://github.com/beatgammit/base64-js"
"base64id@2.0.0","MIT","backend","Kristian Faeldt","https://github.com/faeldt/base64id"
"basic-ftp@5.0.5","MIT","backend;extension","Patrick Juchli","https://github.com/patrickjuchli/basic-ftp"
"batch@0.6.1","MIT","extension","TJ Holowaychuk","https://github.com/visionmedia/batch"
"bcrypt@5.1.1","MIT","backend","Nick Campbell","https://github.com/kelektiv/node.bcrypt.js"
"bezier-js@6.1.4","MIT","dashboard","Pomax","https://github.com/Pomax/bezierjs"
"big.js@5.2.2","MIT","extension","Michael Mclaughlin","https://github.com/MikeMcl/big.js"
"bignumber.js@9.0.0","MIT","backend;extension","Michael Mclaughlin","https://github.com/MikeMcl/bignumber.js"
"bin-build@3.0.0","MIT","extension","Kevin Mårtensson","https://github.com/kevva/bin-build"
"bin-check@4.1.0","MIT","extension","Kevin Mårtensson","https://github.com/kevva/bin-check"
"bin-version-check@4.0.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/bin-version-check"
"bin-version@3.1.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/bin-version"
"bin-wrapper@4.1.0","MIT","extension","Kevin Mårtensson","https://github.com/kevva/bin-wrapper"
"binary-extensions@2.3.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/binary-extensions"
"bl@1.2.3","MIT","extension","","https://github.com/rvagg/bl"
"bl@4.1.0","MIT","extension","","https://github.com/rvagg/bl"
"bluebird@3.7.2","MIT","extension","Petka Antonov","https://github.com/petkaantonov/bluebird"
"bn.js@4.12.3","MIT","backend","Fedor Indutny","https://github.com/indutny/bn.js"
"body-parser@1.20.3","MIT","backend;extension","","https://github.com/expressjs/body-parser"
"bonjour-service@1.3.0","MIT","extension","ON LX Lited","https://github.com/onlxltd/bonjour-service"
"boolbase@1.0.0","ISC","backend;dashboard;extension","Felix Boehm","https://github.com/fb55/boolbase"
"brace-expansion@1.1.11","MIT","backend;dashboard;extension","Julian Gruber","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","dashboard","Julian Gruber","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","dashboard;extension","Jon Schlinkert","https://github.com/micromatch/braces"
"browserslist@4.24.0","MIT","dashboard","Andrey Sitnik","https://github.com/browserslist/browserslist"
"browserslist@4.24.4","MIT","extension","Andrey Sitnik","https://github.com/browserslist/browserslist"
"buffer-alloc-unsafe@1.1.0","MIT","extension","","https://github.com/LinusU/buffer-alloc-unsafe"
"buffer-alloc@1.2.0","MIT","extension","","https://github.com/LinusU/buffer-alloc"
"buffer-crc32@0.2.13","MIT","backend;extension","Brian J. Brennan","https://github.com/brianloveswords/buffer-crc32"
"buffer-equal-constant-time@1.0.1","BSD-3-Clause","backend","GoInstant Inc., a salesforce.com company","https://github.com/goinstant/buffer-equal-constant-time"
"buffer-fill@1.0.0","MIT","extension","","https://github.com/LinusU/buffer-fill"
"buffer-from@1.1.2","MIT","backend;extension","","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","extension","Feross Aboukhadijeh","https://github.com/feross/buffer"
"busboy@1.6.0","MIT","backend","Brian White","https://github.com/mscdex/busboy"
"bytes@3.1.2","MIT","backend;extension","TJ Holowaychuk","https://github.com/visionmedia/bytes.js"
"cacheable-request@2.1.4","MIT","extension","Luke Childs","https://github.com/lukechilds/cacheable-request"
"call-bind-apply-helpers@1.0.2","MIT","extension","Jordan Harband","https://github.com/ljharb/call-bind-apply-helpers"
"call-bind@1.0.7","MIT","backend","Jordan Harband","https://github.com/ljharb/call-bind"
"call-bound@1.0.4","MIT","extension","Jordan Harband","https://github.com/ljharb/call-bound"
"callsites@3.1.0","MIT","backend;dashboard;extension","Sindre Sorhus","https://github.com/sindresorhus/callsites"
"caniuse-lite@1.0.30001668","CC-BY-4.0","dashboard","Ben Briggs","https://github.com/browserslist/caniuse-lite"
"caniuse-lite@1.0.30001704","CC-BY-4.0","extension","Ben Briggs","https://github.com/browserslist/caniuse-lite"
"canvas-color-tracker@1.3.2","MIT","dashboard","Vasco Asturiano","https://github.com/vasturiano/canvas-color-tracker"
"canvas@3.1.0","MIT","extension","TJ Holowaychuk","https://github.com/Automattic/node-canvas"
"caw@2.0.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/caw"
"chalk@2.4.2","MIT","dashboard","","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","dashboard;extension","","https://github.com/chalk/chalk"
"cheerio-select@2.1.0","BSD-2-Clause","backend;dashboard;extension","Felix Boehm","https://github.com/cheeriojs/cheerio-select"
"cheerio@1.0.0","MIT","backend;dashboard;extension","Matt Mueller","https://github.com/cheeriojs/cheerio"
"chokidar@3.6.0","MIT","extension","Paul Miller","https://github.com/paulmillr/chokidar"
"chownr@1.1.4","ISC","extension","Isaac Z. Schlueter","https://github.com/isaacs/chownr"
"chownr@2.0.0","ISC","backend","Isaac Z. Schlueter","https://github.com/isaacs/chownr"
"chrome-trace-event@1.0.4","MIT","extension","Trent Mick, Sam Saccone","https://github.com/samccone/chrome-trace-event"
"chrome@0.1.0","ISC","extension","afc163","https://github.com/afc163/chrome"
"chromium-bidi@2.0.0","Apache-2.0","backend","The Chromium Authors","https://github.com/GoogleChromeLabs/chromium-bidi"
"chromium-bidi@3.0.0","Apache-2.0","extension","The Chromium Authors","https://github.com/GoogleChromeLabs/chromium-bidi"
"classcat@5.0.5","MIT","dashboard","Jorge Bucaran","https://github.com/jorgebucaran/classcat"
"cliui@8.0.1","ISC","backend;extension","Ben Coe","https://github.com/yargs/cliui"
"clone-deep@4.0.1","MIT","extension","Jon Schlinkert","https://github.com/jonschlinkert/clone-deep"
"clone-response@1.0.2","MIT","extension","Luke Childs","https://github.com/lukechilds/clone-response"
"clsx@2.1.1","MIT","dashboard","Luke Edwards","https://github.com/lukeed/clsx"
"cluster-key-slot@1.1.2","Apache-2.0","backend","Mike Diarmid","https://github.com/Salakar/cluster-key-slot"
"color-convert@1.9.3","MIT","dashboard","Heather Arthur","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","backend;dashboard;extension","Heather Arthur","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","dashboard","DY","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","backend;dashboard;extension","DY","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","backend;extension","Heather Arthur","https://github.com/Qix-/color-string"
"color-support@1.1.3","ISC","backend","Isaac Z. Schlueter","https://github.com/isaacs/color-support"
"color@4.2.3","MIT","backend;extension","","https://github.com/Qix-/color"
"color2k@2.0.3","MIT","dashboard;extension","Rico Kahler","https://github.com/ricokahler/color2k"
"colorette@2.0.20","MIT","extension","Jorge Bucaran","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","backend;dashboard;extension","Felix Geisendörfer","https://github.com/felixge/node-combined-stream"
"commander@2.20.3","MIT","extension","TJ Holowaychuk","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","extension","TJ Holowaychuk","https://github.com/tj/commander.js"
"compressible@2.0.18","MIT","extension","","https://github.com/jshttp/compressible"
"compression@1.8.0","MIT","extension","","https://github.com/expressjs/compression"
"compute-scroll-into-view@3.1.1","MIT","dashboard","Cody Olsen","https://github.com/scroll-into-view/compute-scroll-into-view"
"concat-map@0.0.1","MIT","backend;dashboard;extension","James Halliday","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","backend","Max Ogden","https://github.com/maxogden/concat-stream"
"config-chain@1.1.13","MIT","extension","Dominic Tarr","https://github.com/dominictarr/config-chain"
"connect-history-api-fallback@2.0.0","MIT","extension","Ben Ripkens","https://github.com/bripkens/connect-history-api-fallback"
"console-control-strings@1.1.0","ISC","backend","Rebecca Turner","https://github.com/iarna/console-control-strings"
"content-disposition@0.5.4","MIT","backend;extension","Douglas Christopher Wilson","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","backend;extension","Douglas Christopher Wilson","https://github.com/jshttp/content-type"
"convert-source-map@1.9.0","MIT","dashboard;extension","Thorsten Lorenz","https://github.com/thlorenz/convert-source-map"
"convert-source-map@2.0.0","MIT","dashboard;extension","Thorsten Lorenz","https://github.com/thlorenz/convert-source-map"
"cookie-parser@1.4.7","MIT","backend","TJ Holowaychuk","https://github.com/expressjs/cookie-parser"
"cookie-signature@1.0.6","MIT","backend;extension","TJ Holowaychuk","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.1","MIT","backend;extension","Roman Shtylman","https://github.com/jshttp/cookie"
"cookie@0.7.2","MIT","backend","Roman Shtylman","https://github.com/jshttp/cookie"
"copy-to-clipboard@3.3.3","MIT","dashboard;extension","sudodoki","https://github.com/sudodoki/copy-to-clipboard"
"copy-webpack-plugin@13.0.0","MIT","extension","Len Boyette","https://github.com/webpack-contrib/copy-webpack-plugin"
"core-js-pure@3.41.0","MIT","extension","Denis Pushkarev","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","backend;extension","Isaac Z. Schlueter","https://github.com/isaacs/core-util-is"
"cors@2.8.5","MIT","backend","Troy Goode","https://github.com/expressjs/cors"
"cosmiconfig@7.1.0","MIT","dashboard;extension","David Clark","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@9.0.0","MIT","backend;extension","Daniel Fischer","https://github.com/cosmiconfig/cosmiconfig"
"create-require@1.1.1","MIT","extension","","https://github.com/nuxt-contrib/create-require"
"cross-spawn@5.1.0","MIT","extension","IndigoUnited","https://github.com/IndigoUnited/node-cross-spawn"
"cross-spawn@6.0.6","MIT","extension","André Cruz","https://github.com/moxystudio/node-cross-spawn"
"cross-spawn@7.0.3","MIT","dashboard","André Cruz","https://github.com/moxystudio/node-cross-spawn"
"cross-spawn@7.0.6","MIT","backend;extension","André Cruz","https://github.com/moxystudio/node-cross-spawn"
"css-box-model@1.2.1","MIT","dashboard","Alex Reardon","https://github.com/alexreardon/css-box-model"
"css-loader@7.1.2","MIT","extension","Tobias Koppers @sokra","https://github.com/webpack-contrib/css-loader"
"css-select@4.3.0","BSD-2-Clause","extension","Felix Boehm","https://github.com/fb55/css-select"
"css-select@5.1.0","BSD-2-Clause","backend;dashboard;extension","Felix Boehm","https://github.com/fb55/css-select"
"css-tree@1.1.3","MIT","extension","Roman Dvornov","https://github.com/csstree/csstree"
"css-what@6.1.0","BSD-2-Clause","backend;dashboard;extension","Felix Böhm","https://github.com/fb55/css-what"
"cssesc@3.0.0","MIT","extension","Mathias Bynens","https://github.com/mathiasbynens/cssesc"
"csso@4.2.0","MIT","extension","Sergey Kryzhanovsky","https://github.com/css/csso"
"cssstyle@4.2.1","MIT","backend","","https://github.com/jsdom/cssstyle"
"csstype@3.1.3","MIT","dashboard;extension","Fredrik Nicol","https://github.com/frenic/csstype"
"csv-parser@3.2.0","MIT","backend","mafintosh","https://github.com/mafintosh/csv-parser"
"cwebp-bin@7.0.1","MIT","extension","","https://github.com/imagemin/cwebp-bin"
"cytoscape-dagre@2.5.0","MIT","dashboard","Max Franz","https://github.com/cytoscape/cytoscape.js-dagre"
"cytoscape-qtip@2.8.0","MIT","dashboard","","https://github.com/cytoscape/cytoscape.js-qtip"
"cytoscape@3.33.1","MIT","dashboard","","https://github.com/cytoscape/cytoscape.js"
"d3-array@3.2.4","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-array"
"d3-binarytree@1.0.2","MIT","dashboard","Vasco Asturiano","https://github.com/vasturiano/d3-binarytree"
"d3-color@3.1.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-color"
"d3-dispatch@3.0.1","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-dispatch"
"d3-drag@3.0.0","ISC","dashboard","Mike Bostock","https://github.com/d3/d3-drag"
"d3-ease@3.0.1","BSD-3-Clause","dashboard;extension","Mike Bostock","https://github.com/d3/d3-ease"
"d3-force-3d@3.0.6","MIT","dashboard","Vasco Asturiano","https://github.com/vasturiano/d3-force-3d"
"d3-force@3.0.0","ISC","dashboard","Mike Bostock","https://github.com/d3/d3-force"
"d3-format@3.1.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-format"
"d3-interpolate@3.0.1","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-interpolate"
"d3-octree@1.1.0","MIT","dashboard","Vasco Asturiano","https://github.com/vasturiano/d3-octree"
"d3-path@3.1.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-path"
"d3-quadtree@3.0.1","ISC","dashboard","Mike Bostock","https://github.com/d3/d3-quadtree"
"d3-scale-chromatic@3.1.0","ISC","dashboard","Mike Bostock","https://github.com/d3/d3-scale-chromatic"
"d3-scale@4.0.2","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-scale"
"d3-selection@3.0.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-selection"
"d3-shape@3.2.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-shape"
"d3-time-format@4.1.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-time-format"
"d3-time@3.1.0","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-time"
"d3-timer@3.0.1","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-timer"
"d3-transition@3.0.1","ISC","dashboard;extension","Mike Bostock","https://github.com/d3/d3-transition"
"d3-zoom@3.0.0","ISC","dashboard","Mike Bostock","https://github.com/d3/d3-zoom"
"dagre@0.8.5","MIT","dashboard","Chris Pettitt","https://github.com/dagrejs/dagre"
"data-uri-to-buffer@6.0.2","MIT","backend;extension","Nathan Rajlich","https://github.com/TooTallNate/proxy-agents"
"data-urls@5.0.0","MIT","backend","Domenic Denicola","https://github.com/jsdom/data-urls"
"debounce@1.2.1","MIT","extension","","https://github.com/component/debounce"
"debug@2.6.9","MIT","backend;extension","TJ Holowaychuk","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","backend;extension","TJ Holowaychuk","https://github.com/visionmedia/debug"
"debug@4.3.7","MIT","backend","Josh Junon","https://github.com/debug-js/debug"
"debug@4.4.0","MIT","backend;extension","Josh Junon","https://github.com/debug-js/debug"
"debug@4.4.3","MIT","backend;dashboard","Josh Junon","https://github.com/debug-js/debug"
"decimal.js-light@2.5.1","MIT","dashboard","Michael Mclaughlin","https://github.com/MikeMcl/decimal.js-light"
"decimal.js@10.5.0","MIT","backend","Michael Mclaughlin","https://github.com/MikeMcl/decimal.js"
"decode-uri-component@0.2.2","MIT","extension","Sam Verschueren","https://github.com/SamVerschueren/decode-uri-component"
"decompress-response@3.3.0","MIT","extension","","https://github.com/sindresorhus/decompress-response"
"decompress-response@6.0.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/decompress-response"
"decompress-tar@4.1.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/decompress-tar"
"decompress-tarbz2@4.1.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/decompress-tarbz2"
"decompress-targz@4.1.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/decompress-targz"
"decompress-unzip@4.0.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/decompress-unzip"
"decompress@4.2.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/decompress"
"deep-diff@1.0.2","MIT","dashboard","Phillip Clark","https://github.com/flitbit/diff"
"deep-extend@0.6.0","MIT","extension","Viacheslav Lotsmanov","https://github.com/unclechu/node-deep-extend"
"deep-is@0.1.4","MIT","dashboard","Thorsten Lorenz","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","dashboard","","https://github.com/TehShrike/deepmerge"
"default-gateway@6.0.3","BSD-2-Clause","extension","silverwind","https://github.com/silverwind/default-gateway"
"define-data-property@1.1.4","MIT","backend","Jordan Harband","https://github.com/ljharb/define-data-property"
"define-lazy-prop@2.0.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/define-lazy-prop"
"degenerator@5.0.1","MIT","backend;extension","Nathan Rajlich","https://github.com/TooTallNate/proxy-agents"
"delayed-stream@1.0.0","MIT","backend;dashboard;extension","Felix Geisendörfer","https://github.com/felixge/node-delayed-stream"
"delegates@1.0.0","MIT","backend","","https://github.com/visionmedia/node-delegates"
"denque@2.1.0","Apache-2.0","backend","Invertase","https://github.com/invertase/denque"
"depd@1.1.2","MIT","extension","Douglas Christopher Wilson","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","backend;extension","Douglas Christopher Wilson","https://github.com/dougwilson/nodejs-depd"
"destroy@1.2.0","MIT","backend;extension","Jonathan Ong","https://github.com/stream-utils/destroy"
"detect-libc@2.0.3","Apache-2.0","backend;extension","Lovell Fuller","https://github.com/lovell/detect-libc"
"detect-node-es@1.1.0","MIT","dashboard;extension","Ilya Kantor","https://github.com/thekashey/detect-node"
"detect-node@2.1.0","MIT","extension","Ilya Kantor","https://github.com/iliakan/detect-node"
"devtools-protocol@0.0.1402036","BSD-3-Clause","backend","The Chromium Authors","https://github.com/ChromeDevTools/devtools-protocol"
"devtools-protocol@0.0.1413902","BSD-3-Clause","extension","The Chromium Authors","https://github.com/ChromeDevTools/devtools-protocol"
"diff@4.0.2","BSD-3-Clause","extension","","https://github.com/kpdecker/jsdiff"
"dir-glob@3.0.1","MIT","extension","Kevin Mårtensson","https://github.com/kevva/dir-glob"
"direction@1.0.4","MIT","dashboard","Titus Wormer","https://github.com/wooorm/direction"
"dns-packet@5.6.1","MIT","extension","Mathias Buus","https://github.com/mafintosh/dns-packet"
"dom-helpers@5.2.1","MIT","dashboard","Jason Quense","https://github.com/react-bootstrap/dom-helpers"
"dom-serializer@1.4.1","MIT","extension","Felix Boehm","https://github.com/cheeriojs/dom-renderer"
"dom-serializer@2.0.0","MIT","backend;dashboard;extension","Felix Boehm","https://github.com/cheeriojs/dom-serializer"
"domelementtype@2.3.0","BSD-2-Clause","backend;dashboard;extension","Felix Boehm","https://github.com/fb55/domelementtype"
"domhandler@4.3.1","BSD-2-Clause","extension","Felix Boehm","https://github.com/fb55/domhandler"
"domhandler@5.0.3","BSD-2-Clause","backend;dashboard;extension","Felix Boehm","https://github.com/fb55/domhandler"
"domutils@2.8.0","BSD-2-Clause","extension","Felix Boehm","https://github.com/fb55/domutils"
"domutils@3.1.0","BSD-2-Clause","backend;dashboard","Felix Boehm","https://github.com/fb55/domutils"
"domutils@3.2.2","BSD-2-Clause","extension","Felix Boehm","https://github.com/fb55/domutils"
"dotenv-defaults@2.0.2","MIT","extension","Matt Steele","https://github.com/mrsteele/dotenv-defaults"
"dotenv-webpack@8.1.0","MIT","extension","Matt Steele","https://github.com/mrsteele/dotenv-webpack"
"dotenv@16.4.7","BSD-2-Clause","backend;extension","","https://github.com/motdotla/dotenv"
"dotenv@17.4.2","BSD-2-Clause","dashboard","","https://github.com/motdotla/dotenv"
"dotenv@8.6.0","BSD-2-Clause","extension","","https://github.com/motdotla/dotenv"
"download@6.2.5","MIT","extension","Kevin Mårtensson","https://github.com/kevva/download"
"download@7.1.0","MIT","extension","Kevin Mårtensson","https://github.com/kevva/download"
"dunder-proto@1.0.1","MIT","extension","Jordan Harband","https://github.com/es-shims/dunder-proto"
"duplexer@0.1.2","MIT","extension","Raynos","https://github.com/Raynos/duplexer"
"duplexer3@0.1.5","BSD-3-Clause","extension","","https://github.com/sindresorhus/duplexer3"
"ecdsa-sig-formatter@1.0.11","Apache-2.0","backend","D2L Corporation","https://github.com/Brightspace/node-ecdsa-sig-formatter"
"ee-first@1.1.1","MIT","backend;extension","Jonathan Ong","https://github.com/jonathanong/ee-first"
"electron-to-chromium@1.5.116","ISC","extension","Kilian Valkhof","https://github.com/kilian/electron-to-chromium"
"electron-to-chromium@1.5.36","ISC","dashboard","Kilian Valkhof","https://github.com/kilian/electron-to-chromium"
"emoji-regex@8.0.0","MIT","backend;extension","Mathias Bynens","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@3.0.0","MIT","extension","Kiko Beats","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","backend;extension","","https://github.com/pillarjs/encodeurl"
"encodeurl@2.0.0","MIT","backend;extension","","https://github.com/pillarjs/encodeurl"
"encoding-sniffer@0.2.0","MIT","backend;dashboard;extension","Felix Boehm","https://github.com/fb55/encoding-sniffer"
"end-of-stream@1.4.4","MIT","backend;extension","Mathias Buus","https://github.com/mafintosh/end-of-stream"
"engine.io-client@6.6.4","MIT","dashboard","","https://github.com/socketio/socket.io"
"engine.io-parser@5.2.3","MIT","backend;dashboard","","https://github.com/socketio/socket.io"
